---,Actor,Location,Rotation,Scale,Meshes
Row_77,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Spawner/BP_PalMapObjectSpawner_RockCopper.BP_PalMapObjectSpawner_RockCopper_C',"(X=958.400011,Y=-1538.004905,Z=0.000035)","(Pitch=-55.489712,Yaw=167.108531,Roll=137.090707)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_78,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Spawner/BP_PalMapObjectSpawner_RockCopper.BP_PalMapObjectSpawner_RockCopper_C',"(X=-1002.642095,Y=-458.684564,Z=0.000035)","(Pitch=-63.505783,Yaw=48.683038,Roll=-44.462314)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_79,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Spawner/BP_PalMapObjectSpawner_RockCopper.BP_PalMapObjectSpawner_RockCopper_C',"(X=-1300.040007,Y=1654.667377,Z=0.000035)","(Pitch=-62.330074,Yaw=-49.822998,Roll=27.767515)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_80,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Spawner/BP_PalMapObjectSpawner_RockCopper.BP_PalMapObjectSpawner_RockCopper_C',"(X=1397.646189,Y=-824.566603,Z=0.000035)","(Pitch=-38.905678,Yaw=-87.520351,Roll=179.168730)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_81,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Spawner/BP_PalMapObjectSpawner_RockCopper.BP_PalMapObjectSpawner_RockCopper_C',"(X=879.422188,Y=972.994328,Z=0.000035)","(Pitch=-54.135218,Yaw=72.591991,Roll=-68.884320)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_82,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Spawner/BP_PalMapObjectSpawner_RockCopper.BP_PalMapObjectSpawner_RockCopper_C',"(X=1181.673765,Y=1651.291370,Z=0.000035)","(Pitch=-22.710929,Yaw=-6.618533,Roll=161.068282)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_83,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Spawner/BP_PalMapObjectSpawner_RockCopper.BP_PalMapObjectSpawner_RockCopper_C',"(X=-649.046898,Y=-915.303946,Z=-75.149602)","(Pitch=-28.732295,Yaw=-174.297323,Roll=-52.988906)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_84,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Spawner/BP_PalMapObjectSpawner_RockCopper.BP_PalMapObjectSpawner_RockCopper_C',"(X=-1301.446140,Y=1020.209789,Z=-85.006533)","(Pitch=-56.720910,Yaw=71.286635,Roll=162.392220)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_85,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Spawner/BP_PalMapObjectSpawner_RockCopper.BP_PalMapObjectSpawner_RockCopper_C',"(X=-1118.638396,Y=410.064936,Z=-98.043489)","(Pitch=-7.426243,Yaw=-34.892492,Roll=129.692273)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_86,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Spawner/BP_PalMapObjectSpawner_RockCopper.BP_PalMapObjectSpawner_RockCopper_C',"(X=666.093588,Y=-774.538994,Z=56.705586)","(Pitch=38.230619,Yaw=-61.703897,Roll=-106.062613)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_87,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Spawner/BP_PalMapObjectSpawner_RockCopper.BP_PalMapObjectSpawner_RockCopper_C',"(X=-642.736554,Y=1480.619431,Z=-40.422623)","(Pitch=-8.556247,Yaw=121.498704,Roll=-136.325955)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_88,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Spawner/BP_PalMapObjectSpawner_RockCopper.BP_PalMapObjectSpawner_RockCopper_C',"(X=954.952462,Y=643.146904,Z=-32.841948)","(Pitch=-68.911057,Yaw=122.954607,Roll=127.415915)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_89,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Spawner/BP_PalMapObjectSpawner_RockCopper.BP_PalMapObjectSpawner_RockCopper_C',"(X=1099.965096,Y=1498.425511,Z=-39.255697)","(Pitch=-63.077445,Yaw=46.690435,Roll=-153.286572)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_90,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Spawner/BP_PalMapObjectSpawner_RockCopper.BP_PalMapObjectSpawner_RockCopper_C',"(X=81.107097,Y=304.014311,Z=-65.810046)","(Pitch=-67.149639,Yaw=-91.207509,Roll=7.831879)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_91,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Spawner/BP_PalMapObjectSpawner_RockCopper.BP_PalMapObjectSpawner_RockCopper_C',"(X=665.400743,Y=1300.869465,Z=-3.835478)","(Pitch=29.304571,Yaw=2.410512,Roll=-149.353251)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_92,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Spawner/BP_PalMapObjectSpawner_RockCopper.BP_PalMapObjectSpawner_RockCopper_C',"(X=1500.616550,Y=-378.456712,Z=-12.550305)","(Pitch=-65.877242,Yaw=-22.973356,Roll=141.971898)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_93,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Spawner/BP_PalMapObjectSpawner_RockCopper.BP_PalMapObjectSpawner_RockCopper_C',"(X=1077.791452,Y=-1909.200691,Z=-46.740023)","(Pitch=75.717816,Yaw=-164.454045,Roll=-16.977568)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_94,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Spawner/BP_PalMapObjectSpawner_RockCopper.BP_PalMapObjectSpawner_RockCopper_C',"(X=-1203.012824,Y=-570.625544,Z=2.922577)","(Pitch=49.197121,Yaw=85.361838,Roll=136.226177)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_95,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Spawner/BP_PalMapObjectSpawner_RockCopper.BP_PalMapObjectSpawner_RockCopper_C',"(X=-932.186365,Y=1619.535923,Z=-2.831603)","(Pitch=81.422725,Yaw=135.685530,Roll=6.690502)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_96,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Incident/Random/BP_PalRandomIncidentSpawner.BP_PalRandomIncidentSpawner_C',"(X=-24715.841674,Y=140413.812779,Z=22160.211966)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Cylinder.Cylinder'',Materials=(Material'""/Engine/EngineMaterials/DefaultMaterial""')))"
Row_97,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/System/BP_PalWorldSettings.BP_PalWorldSettings_C',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_98,/Script/Engine.BlueprintGeneratedClass'/Game/Others/FluidInteractionTool/Blueprints/NotNeeded/BP_SimpleWater.BP_SimpleWater_C',"(X=530.225719,Y=16654.826450,Z=1253.342468)","(Pitch=-0.000000,Yaw=9.161003,Roll=0.000000)","(X=0.050000,Y=-0.046181,Z=0.522874)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Others/FluidInteractionTool/Meshes/S_WaterMesh.S_WaterMesh'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_99,/Script/Engine.BlueprintGeneratedClass'/Game/Others/FluidInteractionTool/Blueprints/NotNeeded/BP_SimpleWater.BP_SimpleWater_C',"(X=1246.841836,Y=12980.106312,Z=129.152877)","(Pitch=0.000000,Yaw=0.747238,Roll=-0.000000)","(X=0.050000,Y=0.050000,Z=0.522874)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Others/FluidInteractionTool/Meshes/S_WaterMesh.S_WaterMesh'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_100,/Script/Engine.BlueprintGeneratedClass'/Game/Others/FluidInteractionTool/Blueprints/NotNeeded/BP_SimpleWater.BP_SimpleWater_C',"(X=-134023.958803,Y=11871.159383,Z=-1459.221450)","(Pitch=0.000000,Yaw=-10.408578,Roll=0.000000)","(X=1.757630,Y=2.708968,Z=1.196016)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Others/FluidInteractionTool/Meshes/S_WaterMesh.S_WaterMesh'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_101,/Script/Engine.BlueprintGeneratedClass'/Game/Others/FluidInteractionTool/Blueprints/NotNeeded/BP_SimpleWater.BP_SimpleWater_C',"(X=10838.559244,Y=-3662.711713,Z=-5417.000000)","(Pitch=-0.000000,Yaw=-127.956823,Roll=0.000000)","(X=2.000000,Y=2.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Others/FluidInteractionTool/Meshes/S_WaterMesh.S_WaterMesh'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_102,/Script/Engine.BlueprintGeneratedClass'/Game/Others/FluidInteractionTool/Blueprints/NotNeeded/BP_SimpleWater.BP_SimpleWater_C',"(X=-1875.003431,Y=-4985.910737,Z=-5987.000000)","(Pitch=-0.000000,Yaw=-127.956823,Roll=0.000000)","(X=2.000000,Y=2.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Others/FluidInteractionTool/Meshes/S_WaterMesh.S_WaterMesh'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_103,/Script/Engine.BlueprintGeneratedClass'/Game/Others/FluidInteractionTool/Blueprints/NotNeeded/BP_SimpleWater.BP_SimpleWater_C',"(X=-12616.539045,Y=-3206.225580,Z=-5752.000000)","(Pitch=0.000000,Yaw=-17.956824,Roll=0.000000)","(X=2.500000,Y=3.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Others/FluidInteractionTool/Meshes/S_WaterMesh.S_WaterMesh'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_104,/Script/Engine.BlueprintGeneratedClass'/Game/Others/FluidInteractionTool/Blueprints/NotNeeded/BP_SimpleWater.BP_SimpleWater_C',"(X=-4886.440756,Y=12547.288287,Z=-5907.000000)","(Pitch=-0.000000,Yaw=-127.956823,Roll=0.000000)","(X=2.500000,Y=4.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Others/FluidInteractionTool/Meshes/S_WaterMesh.S_WaterMesh'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_105,/Script/Engine.BlueprintGeneratedClass'/Game/Others/FluidInteractionTool/Blueprints/NotNeeded/BP_SimpleWater.BP_SimpleWater_C',"(X=8616.511991,Y=3985.332089,Z=-6217.000000)","(Pitch=0.000000,Yaw=-83.678114,Roll=-0.000000)","(X=2.000000,Y=2.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Others/FluidInteractionTool/Meshes/S_WaterMesh.S_WaterMesh'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_106,/Script/Engine.BlueprintGeneratedClass'/Game/Others/FluidInteractionTool/Blueprints/NotNeeded/BP_SimpleWater.BP_SimpleWater_C',"(X=-305880.482645,Y=169260.371868,Z=-2102.615536)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Others/FluidInteractionTool/Meshes/S_WaterMesh.S_WaterMesh'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_107,/Script/Engine.BlueprintGeneratedClass'/Game/Others/FluidInteractionTool/Blueprints/NotNeeded/BP_SimpleWater.BP_SimpleWater_C',"(X=-305869.482646,Y=169270.371868,Z=-2102.615536)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Others/FluidInteractionTool/Meshes/S_WaterMesh.S_WaterMesh'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_108,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Lighting/BP_SkyCreatorLightingVolume.BP_SkyCreatorLightingVolume_C',"(X=43934.641483,Y=371481.156408,Z=14382.689046)","(Pitch=0.000000,Yaw=-30.056664,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_109,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Lighting/BP_SkyCreatorLightingVolume.BP_SkyCreatorLightingVolume_C',"(X=75246.153325,Y=71240.434557,Z=52285.649590)","(Pitch=0.000000,Yaw=-93.872835,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_110,/Script/CoreUObject.Class'/Script/Engine.CullDistanceVolume',"(X=-267440.000000,Y=26270.000000,Z=-540.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.750000,Y=1.500000,Z=1.000000)",""
Row_111,/Script/CoreUObject.Class'/Script/Engine.DirectionalLight',"(X=490500.393256,Y=-746513.207552,Z=35594.770825)","(Pitch=-54.343109,Yaw=64.843425,Roll=-70.174447)","(X=2.500000,Y=2.500000,Z=2.500000)",""
Row_112,/Script/CoreUObject.Class'/Script/Engine.ExponentialHeightFog',"(X=0.000000,Y=0.000000,Z=-2178.505277)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_113,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=42010.012207,Y=342900.012207,Z=30612.357422)","(Pitch=-0.000000,Yaw=-140.000002,Roll=0.000000)","(X=100.024796,Y=100.024796,Z=175.361788)",""
Row_114,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=316559.985339,Y=488560.009753,Z=5059.895996)","(Pitch=0.000000,Yaw=159.999999,Roll=-0.000000)","(X=100.024796,Y=100.024796,Z=48.717371)",""
Row_115,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-531887.966309,Y=-195677.966309,Z=34410.410156)","(Pitch=0.000000,Yaw=-20.000000,Roll=0.000000)","(X=100.000000,Y=100.000003,Z=156.370166)",""
Row_116,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-285754.653648,Y=160545.720186,Z=-2121.520345)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_117,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-408000.000000,Y=-408000.000000,Z=100.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_118,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-264298.572527,Y=391026.752989,Z=-2150.000000)","(Pitch=-0.000000,Yaw=-60.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_119,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-335628.677778,Y=323238.153125,Z=-2150.000000)","(Pitch=-0.000000,Yaw=-50.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_120,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-202856.488149,Y=-71249.305285,Z=-2500.000000)","(Pitch=-0.000000,Yaw=-30.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_121,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-182776.057203,Y=-25634.265940,Z=-2500.000000)","(Pitch=-0.000000,Yaw=-10.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_122,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-464073.434824,Y=1133.831144,Z=-3400.000000)","(Pitch=0.000000,Yaw=-20.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_123,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-204433.470983,Y=424562.646323,Z=-890.145993)","(Pitch=0.000000,Yaw=40.390058,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_124,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-459645.208249,Y=-449430.819291,Z=-1821.687079)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_125,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-459645.208249,Y=-449430.819291,Z=-1821.687079)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_126,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-388783.000000,Y=-459633.000000,Z=-1820.000000)","(Pitch=0.000000,Yaw=74.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_127,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-207851.618159,Y=-238239.739517,Z=-884.885973)","(Pitch=0.000000,Yaw=212.594118,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_128,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-55001.766632,Y=552974.266294,Z=-1908.413904)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_129,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-328648.053704,Y=315106.718982,Z=-1893.204421)","(Pitch=0.000000,Yaw=68.098455,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_130,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-492864.194247,Y=-65975.131766,Z=-1893.204476)","(Pitch=0.000000,Yaw=58.490249,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_131,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-200260.000000,Y=-178570.000000,Z=-1830.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_132,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-1005771.962545,Y=-408886.666123,Z=-2051.998603)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_133,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-186819.484052,Y=557694.150953,Z=-1814.143968)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_134,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-584857.000000,Y=-643339.000000,Z=-1972.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_135,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-93811.787558,Y=-282849.932830,Z=-1630.618231)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_136,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=137303.624552,Y=431758.862808,Z=-1399.695879)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_137,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=13421.966085,Y=-231188.852671,Z=1195.499889)","(Pitch=0.000000,Yaw=67.396326,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=20.000000)",""
Row_138,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=359702.247554,Y=-787957.896888,Z=18000.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_139,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-794373.975755,Y=-111376.744570,Z=39322.620581)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_140,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-848060.024415,Y=-51111.314477,Z=35691.553839)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_141,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-798512.462372,Y=-152274.285447,Z=30220.611137)","(Pitch=0.000000,Yaw=40.000000,Roll=-0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_142,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-471596.286532,Y=42227.159534,Z=-4629.564507)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_143,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=44700.000000,Y=-454000.000000,Z=100.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=400.000000,Y=400.000000,Z=400.000000)",""
Row_144,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-846056.838358,Y=-593935.966300,Z=-3620.325456)","(Pitch=0.000000,Yaw=40.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_145,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-924735.350101,Y=-256265.801619,Z=-443.934344)","(Pitch=0.000000,Yaw=-60.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=161.750000)",""
Row_146,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=56396.000000,Y=493000.000000,Z=-1925.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_147,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-482550.000000,Y=324690.000000,Z=-2440.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_148,/Script/CoreUObject.Class'/Script/Landscape.Landscape',"(X=-459540.000000,Y=155515.000000,Z=-2040.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=100.000000,Y=100.000000,Z=100.000000)",""
Row_149,/Script/CoreUObject.Class'/Script/Landscape.LandscapeSplineActor',"(X=-278291.243402,Y=-182300.127687,Z=7415.469062)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_150,/Script/CoreUObject.Class'/Script/Landscape.LandscapeSplineActor',"(X=-278646.025650,Y=-182300.127687,Z=7415.469064)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_151,/Script/CoreUObject.Class'/Script/Landscape.LandscapeSplineActor',"(X=-326082.378762,Y=-108825.661828,Z=18326.457018)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_152,/Script/CoreUObject.Class'/Script/Landscape.LandscapeSplineActor',"(X=-364145.082857,Y=-102048.798273,Z=37672.789600)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_153,/Script/CoreUObject.Class'/Script/Landscape.LandscapeSplineActor',"(X=-364960.105832,Y=-101820.688109,Z=36721.168730)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_154,/Script/CoreUObject.Class'/Script/Landscape.LandscapeSplineActor',"(X=-296898.083683,Y=-193440.054242,Z=7686.530696)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_155,/Script/CoreUObject.Class'/Script/Landscape.LandscapeSplineActor',"(X=-290724.333734,Y=-198146.584882,Z=5512.845829)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
